.HEADER
..NAMES
Time,V U3.C7&B7
.DATA
3.83821e-008,-0.4662
3.84207e-008,-0.2186
3.84593e-008,0.0152
3.84978e-008,0.2324
3.85364e-008,0.4099
3.85750e-008,0.5389
3.86136e-008,0.6317
3.86521e-008,0.7104
3.86907e-008,0.7839
3.87293e-008,0.8029
3.87679e-008,0.7812
3.88065e-008,0.6912
3.88450e-008,0.5038
3.88836e-008,0.2584
3.89222e-008,0.0230
3.89607e-008,-0.1962
3.89993e-008,-0.3807
3.90379e-008,-0.5174
3.90765e-008,-0.6156
3.91151e-008,-0.6949
3.91536e-008,-0.7750
3.91922e-008,-0.8027
3.92308e-008,-0.7887
